101.75,99.550003
100.190002,100.099998
102.510002,99.720001
103.269997,101.639999
103.970001,103.040001
104.879997,103.860001
103.75,103.220001
103.440002,103.190002
102.870003,101.900002
105.050003,102.510002
106.260002,105.260002
106.629997,105
107.900002,107.459999
107.099998,106.75
107.040001,106.120003
107,106.860001
107.879997,107.239998
106.480003,106.260002
104.970001,104.879997
106.379997,104.620003
105.220001,103.800003
104.099998,103.779999
105.800003,102.870003
107.269997,106.059998
107,107
105.589996,105.190002
105.779999,104.389999
106.580002,106.199997
107.139999,106.139999
107.779999,107.5
107.290001,106.309998
108.300003,107.910004
108.660004,107.790001
107.940002,107.860001
109.480003,106.900002
111.199997,110.050003
112.18,111.760002
113.239998,111.260002
112.360001,111.690002
112.879997,112.040001
113.019997,112.889999
113.25,113.019997
112.389999,112.25
112.660004,111.870003
111.550003,111.400002
110.709999,109.160004
112.949997,110.989998
113.989998,112.82
115,114.129997
115.199997,114.540001
117.25,115.339996
117.610001,116.169998
118.440002,118.089996
118.75,117.389999
120.82,117.139999
119.589996,119.5
118.010002,116.559998
118.709999,118.620003
118.209999,117.879997
117.580002,117.440002
118.32,118.07
119.110001,118.949997
119.480003,119.059998
120.43,119.860001
120.230003,120.099998
120.230003,119.389999
120.019997,119.809998
119.540001,118.629997
120.349998,119.760002
120.849998,120.540001
120.980003,120.639999
121.580002,120.940002
121.650002,121.639999
121.849998,121.239998
123.519997,122.190002
124,122.620003
125.580002,124.099998
125.849998,125.790001
131.369995,130.059998
130.520004,129.699997
130.179993,129.899994
130.699997,129.809998
130.649994,130.529999
128,127.980003
129.429993,127.360001
128.559998,126.389999
127.18,126.459999
126.370003,125.440002
125.790001,124.290001
127.93,124.910004
125.550003,124.110001
125.879997,123.870003
126.709999,124.260002
129.380005,126.75
130.460007,128.309998
127.589996,126.519997
127.529999,127.43
128.240005,126.620003
126.290001,126.199997
127.419998,126.910004
128,126.980003
125.389999,125.379997
125.760002,125.260002
124.620003,124.230003
124.370003,123.849998
123.279999,121.279999
125.870003,124.949997
127.970001,126.440002
132.25,129.190002
134.080002,132.399994
134.240005,133.880005
131.970001,131.399994
133,131.979996
133.789993,132.259995
133.729996,132.630005
135.240005,134.190002
135.929993,135
137.660004,137.449997
137.729996,136.580002
138.399994,137
137.589996,137.25
135.740005,134.350006
134.710007,134.139999
134.600006,134.570007
136.699997,136.630005
136.589996,136.119995
137.740005,136.800003
137.330002,135.940002
137.100006,136.399994
136.970001,136
138.580002,137.130005
139.220001,138.199997
139.130005,138.850006
139.539993,139.440002
139.050003,138.960007
137.929993,137.699997
136.619995,135.550003
140.669998,140.220001
139.190002,137.410004
139.990005,139.759995
140.740005,138.899994
140.610001,140.429993
141.679993,140.369995
141.509995,141.5
141.220001,140.139999
140.490005,140.330002
140.940002,137
138.320007,138.089996
133.929993,133.300003
135.679993,133.800003
135.649994,133.789993
138.990005,136.600006
139.380005,138.610001
137.860001,137.070007
138.800003,136.050003
136.919998,136.360001
134.580002,134.389999
136.460007,134.880005
138.550003,137.850006
138.710007,138.210007
139.490005,138.550003
139.199997,138.660004
138.350006,137.190002
135.559998,134.990005
136.720001,136.389999
135.759995,134.880005
138.440002,137.25
139.179993,139.149994
137.199997,136.610001
137.690002,137.300003
140.380005,139.110001
140.179993,140.029999
139.75,139.589996
136.889999,136.800003
136.270004,135.910004
138.419998,137.850006
138.059998,137.779999
136.699997,135.830002
137.520004,136.960007
138.669998,137.360001
142.369995,140.300003
141.649994,141.009995
139.630005,139.229996
140.690002,140.360001
139.960007,137.5
140.179993,139.440002
140.360001,140.149994
139.220001,138.050003
140.25,139.660004
136.369995,136.25
136.75,134.949997
138.25,136.75
138.179993,137.139999
137.759995,137.080002
138.699997,137.460007
139.669998,138.490005
141.029999,140.119995
140.289993,139.690002
141.789993,140.059998
140.990005,140.789993
141.419998,140.949997
140,139.759995
138.5,138.449997
140.009995,138.970001
137.449997,136.880005
140.419998,139.389999
141.139999,139.339996
145.669998,144.399994
144.5,144.080002
145,143.520004
144.929993,144.899994
144.419998,144.259995
145,144.830002
145.020004,144.970001
144.520004,144.369995
144.880005,143.839996
145.990005,143.979996
146.419998,145.339996
147.570007,146.279999
147.460007,146.740005
148.410004,147.020004
149.990005,148.929993
150.550003,150.070007
151.330002,150.880005
150.839996,150.309998
149.800003,149.399994
150.300003,150.070007
151.350006,150
152.419998,151.360001
152.5,152.330002
152.300003,152.100006
151.830002,151.809998
149.429993,147.490005
150.179993,150.139999
150.320007,150.050003
151.869995,150.990005
152.210007,151.070007
151.889999,151.289993
151.869995,151.539993
153.440002,151.649994
154.889999,153
155.899994,155.110001
155.710007,155.449997
155.479996,154.300003
155.770004,154
158.490005,157.350006
158.119995,158.119995
157.710007,157.479996
158.729996,157.559998
159.550003,159.449997
159.020004,158.990005
157.770004,156.770004
160.729996,158.779999
159.949997,158.320007
159.100006,157.080002
159.669998,159.320007
160.800003,158.929993
162.220001,161.839996
163.220001,162.820007
163.309998,161.759995
163.600006,163.389999
163.940002,162.619995
166.240005,164.350006
167.470001,167.419998
168.190002,166.679993
167.490005,167.399994
166.800003,166.190002
167.529999,167.509995
163.380005,161.149994
165.759995,163.779999
168.75,167.839996
174.050003,174.050003
172.399994,172.210007
174.5,170.429993
180.639999,177.139999
184.199997,184.029999
183.820007,180.970001
185.630005,182.850006
188.839996,183.580002
190.699997,190.649994
185.850006,185.580002
186.229996,183.080002
185.410004,183.25
187.699997,185.610001
188.179993,188.059998
187.25,186.949997
183.5,183.169998
174.550003,167.770004
174.839996,174.199997
173.259995,169.710007
167.029999,163.320007
163.710007,152.410004
172.919998,165.309998
175,173.800003
170.699997,168.490005
170.869995,166.050003
163.110001,162.610001
157.75,151
161.029999,158.160004
157.699997,157.130005
153.470001,145.300003
161.910004,147.5
149.350006,140
147.5,140
146,138
150.149994,142.770004
147.100006,146
140.570007,137.009995
149.600006,143.75
154.330002,148.910004
156.660004,148.399994
154.889999,151.75
160.600006,152.440002
164.779999,159.399994
157.75,153
155.479996,151.860001
157.380005,155.100006
166.5,160.320007
170,169.589996
166.669998,165.669998
167.369995,166.360001
165.570007,164.350006
173.75,169
173.570007,171.199997
177.279999,174.300003
180,179.5
178.75,176.630005
173.669998,173.5
174,171.389999
175.059998,174.110001
174.559998,172.059998
176.899994,176.589996
175.669998,175.589996
177.679993,173.220001
180.399994,180
178.639999,175.800003
179,174.490005
183.649994,180.619995
184.199997,182.080002
184.550003,184.169998
185,184.979996
187.509995,183.149994
187.039993,186.800003
184.050003,182.550003
180.690002,177.539993
187.059998,179.059998
186.199997,185.75
186.600006,185.029999
185.850006,184.809998
186.669998,185.399994
184.460007,183.190002
186.5,186.339996
181.990005,180.199997
184.149994,180.740005
184.270004,182.729996
183,182.539993
185,184.25
185.940002,184.820007
185.839996,184.300003
187.729996,182.619995
188.550003,185.940002
190.699997,188
198.520004,191.130005
195.759995,193.130005
191.720001,190.539993
190.820007,184.580002
195.580002,192.889999
196.320007,195.029999
196.490005,194
199.289993,198.589996
200.759995,195.789993
203.949997,202.089996
203.25,201.600006
200.610001,197.800003
199.889999,199.729996
198.529999,195.779999
204.399994,197.880005
206.350006,203.139999
208.020004,205.679993
211.130005,208.830002
214.669998,210.449997
213.259995,210.070007
216.380005,216.330002
214.080002,213.619995
215.800003,214.479996
208.850006,206.130005
211.330002,209.559998
205.699997,205.399994
205.039993,204.470001
212.300003,205
213.940002,213.660004
212.300003,209.199997
210.919998,207.190002
202.860001,200.419998
203.970001,201.470001
204.699997,203.610001
204.649994,202.5
204.460007,201
205.100006,204.399994
217.639999,211.520004
214.770004,214.169998
215,214.899994
216.369995,212.339996
215.699997,214.850006
211.880005,211.669998
207.649994,207.160004
210.279999,205.289993
211.350006,209.440002
209.589996,208.759995
211.190002,209.600006
212.360001,210.529999
212.100006,211.490005
215,209.539993
216.25,213.860001
215.520004,214.789993
216.610001,213.100006
222.089996,217.880005
231.149994,222.889999
230.639999,228.179993
228.699997,227
227.449997,225.509995
232.860001,227.970001
229.309998,229.270004
218.360001,215.100006
210.029999,206.5
214.839996,207.600006
214.740005,213.399994
208.630005,207.199997
209.199997,204.240005
209.779999,208.419998
210.649994,210.619995
204.330002,200.050003
203.649994,202.800003
202.710007,197.190002
208.100006,205.059998
208.100006,207.899994
205.570007,199.850006
209.039993,203.550003
212.570007,210.880005
210.070007,209.350006
211.979996,207.729996
213.990005,213.490005
210.990005,208
210.410004,207.220001
210.179993,208.820007
210.110001,207.059998
211.190002,210.509995
215.860001,211.229996
223.860001,218.789993
225.210007,222.720001
224.220001,223
220.360001,217.100006
222.289993,220.149994
222.300003,220.419998
217.369995,215.800003
216.919998,213.119995
216.059998,213.929993
216.279999,215.029999
216.339996,213.850006
214.669998,211.589996
208.839996,207.669998
207.360001,204.070007
204.289993,203.5
205.279999,204.289993
208.119995,203.889999
218.320007,214.020004
224.119995,222.039993
224.360001,222.259995
228.119995,224.440002
216.5,214.5
218.039993,212.389999
219.110001,217.210007
217.419998,216.360001
217.740005,214.869995
217.679993,216.100006
215.169998,213.649994
213.029999,211.380005
213.289993,212.199997
212.289993,210.949997
214.25,209.589996
215.289993,215.110001
216.270004,214.850006
214.759995,214.100006
217.320007,214.509995
215.470001,214.880005
216.380005,214.610001
215.380005,214.220001
215.539993,214.369995
216.949997,213.970001
215.229996,215.160004
213.080002,211.770004
213.320007,210.050003
216.210007,213.100006
215.419998,215.169998
220.110001,214.75
220.889999,219.869995
219.690002,218.589996
224,217.550003
225.630005,222.690002
223.559998,223.110001
223.610001,221.419998
226.029999,224.449997
227.179993,226.309998
225.630005,225.229996
223,221.699997
223,222.529999
218.520004,217.259995
216.490005,212.169998
219.339996,214.039993
220.580002,218.679993
218.910004,218.470001
217.100006,216.5
216.759995,214.020004
217.460007,215.910004
214.509995,213.520004
216.979996,213.75
225.789993,217.699997
226.300003,224.699997
230.070007,227.080002
229.779999,229.119995
234.179993,231.860001
240.440002,238
242.639999,235.610001
238.020004,235.990005
242.5,235.059998
242.309998,241.300003
245.089996,239.570007
243.240005,242.660004
243.279999,242.229996
243.679993,243.149994
244.759995,241.869995
245.919998,245
245.149994,244.779999
245.300003,243.929993
246.130005,245.029999
244.309998,241.320007
243.929993,241.800003
243.860001,243.75
237.929993,237.419998
234.830002,230.330002
235.199997,230.009995
234.589996,232.080002
235.369995,231.529999
